id,user_id,source_latitude,source_longitude,source_address,destination_latitude,destination_longitude,destination_address,departure_time,max_estimated_arrival_time,estimated_arrival_time,detour_duration_minutes,capacity,current_number_of_requests,same_gender,user_gender,dataset_id
dsalex_5k_osrm-drv-000972,dsalex_5k_osrm-user-49682,31.296259219498374,30.07242569602325,,31.218251706971884,29.944723063384174,,2025-09-15T17:09:54+00:00,2025-09-15T17:56:36.100000+00:00,,20,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000973,dsalex_5k_osrm-user-15292,31.198363,29.9076949,,31.222494164869765,29.97796158750955,,2025-09-15T17:07:34+00:00,2025-09-15T17:44:47.400000+00:00,,15,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000974,dsalex_5k_osrm-user-64045,31.2028128,29.9199829,,31.3195757,30.0604391,,2025-09-15T17:09:17+00:00,2025-09-15T17:37:08.300000+00:00,,0,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000975,dsalex_5k_osrm-user-23975,31.1984077,29.8933832,,31.2205097,29.9709246,,2025-09-15T17:07:06+00:00,2025-09-15T17:37:54.700000+00:00,,10,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000976,dsalex_5k_osrm-user-38510,31.1985778,29.9108634,,31.2960862,30.059319,,2025-09-15T17:08:25+00:00,2025-09-15T17:44:59.400000+00:00,,10,2,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000977,dsalex_5k_osrm-user-78028,31.2011334,29.9007251,,31.2354378,29.9772772,,2025-09-15T17:02:53+00:00,2025-09-15T17:30:12.100000+00:00,,10,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000978,dsalex_5k_osrm-user-33338,31.2676522,30.0050783,,31.2283801,29.9762097,,2025-09-15T17:07:01+00:00,2025-09-15T17:21:11+00:00,,0,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000979,dsalex_5k_osrm-user-92995,31.2103982,29.8818928,,31.2050651,29.9292835,,2025-09-15T17:03:14+00:00,2025-09-15T17:13:47.800000+00:00,,0,2,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000980,dsalex_5k_osrm-user-21208,31.2439359,29.9821849,,31.2064119,29.9395054,,2025-09-15T17:05:02+00:00,2025-09-15T17:33:06+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000981,dsalex_5k_osrm-user-27312,31.281382256004804,30.01267687934567,,31.2387322,29.9596585,,2025-09-15T17:08:52+00:00,2025-09-15T17:20:09+00:00,,0,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000982,dsalex_5k_osrm-user-54332,31.27945343613325,30.02287662324554,,31.1990802,29.8985399,,2025-09-15T17:04:38+00:00,2025-09-15T17:41:37.500000+00:00,,15,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000983,dsalex_5k_osrm-user-37133,31.2246436,29.9474299,,31.259621,30.0032571,,2025-09-15T17:05:57+00:00,2025-09-15T17:32:21+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000984,dsalex_5k_osrm-user-41595,31.2007051,29.9000882,,31.2753392,30.0132014,,2025-09-15T17:02:08+00:00,2025-09-15T17:22:09.600000+00:00,,0,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000985,dsalex_5k_osrm-user-54906,31.2472403,29.9775103,,31.2104628,29.9232039,,2025-09-15T17:09:26+00:00,2025-09-15T17:42:43.800000+00:00,,20,2,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000986,dsalex_5k_osrm-user-78684,31.2328703,29.9466042,,31.2362943,29.9993525,,2025-09-15T17:10:46+00:00,2025-09-15T17:45:14.400000+00:00,,20,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000987,dsalex_5k_osrm-user-93521,31.2370365,29.9925853,,31.230130838195763,29.952729718681873,,2025-09-15T17:07:40+00:00,2025-09-15T17:34:18.500000+00:00,,10,2,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000988,dsalex_5k_osrm-user-74555,31.1964551,29.9022358,,31.2401502,29.9864888,,2025-09-15T17:09:17+00:00,2025-09-15T17:37:09.600000+00:00,,10,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000989,dsalex_5k_osrm-user-17099,31.263717,29.9959643,,31.2120715,29.9670702,,2025-09-15T17:09:56+00:00,2025-09-15T17:30:01.300000+00:00,,0,2,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000990,dsalex_5k_osrm-user-55910,31.2442273,29.9867739,,31.187944,29.9086753,,2025-09-15T17:09:48+00:00,2025-09-15T18:00:06+00:00,,25,2,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000991,dsalex_5k_osrm-user-31882,31.208547929997977,29.913387602315876,,31.2585552,30.0059836,,2025-09-15T17:03:55+00:00,2025-09-15T17:21:05.400000+00:00,,0,2,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000992,dsalex_5k_osrm-user-78478,31.2380845,29.9961012,,31.2805133,30.0106644,,2025-09-15T17:09:27+00:00,2025-09-15T17:33:49.300000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000993,dsalex_5k_osrm-user-77388,31.198337930593635,29.913641723313987,,31.2479658,29.9910503,,2025-09-15T17:04:01+00:00,2025-09-15T17:39:40.900000+00:00,,15,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000994,dsalex_5k_osrm-user-28436,31.206813,29.9116057,,31.293729482594554,30.0376355529456,,2025-09-15T17:04:34+00:00,2025-09-15T17:26:47.900000+00:00,,0,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000995,dsalex_5k_osrm-user-98269,31.1938154,29.9115578,,31.259408,30.0245589,,2025-09-15T17:02:26+00:00,2025-09-15T17:41:15.400000+00:00,,10,1,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000996,dsalex_5k_osrm-user-21901,31.2403246,29.9658237,,31.29006836820642,30.029357948265393,,2025-09-15T17:09:41+00:00,2025-09-15T17:36:12.600000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000997,dsalex_5k_osrm-user-15336,31.2691233,30.0218604,,31.1897754,29.9014632,,2025-09-15T17:02:55+00:00,2025-09-15T17:39:34.600000+00:00,,10,2,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000998,dsalex_5k_osrm-user-20806,31.205738,29.9052861,,31.2582177,30.0209775,,2025-09-15T17:03:49+00:00,2025-09-15T17:39:19.500000+00:00,,15,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000999,dsalex_5k_osrm-user-96784,31.270836158591464,30.012780914895153,,31.205316,29.8798554,,2025-09-15T17:01:57+00:00,2025-09-15T17:38:00.700000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-002000,dsalex_5k_osrm-user-20725,31.25549,29.9773543,,31.226921,29.9687028,,2025-09-15T17:01:27+00:00,2025-09-15T17:40:13.400000+00:00,,25,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-002001,dsalex_5k_osrm-user-97552,31.2139868,29.9199718,,31.1981632,29.9402763,,2025-09-15T17:05:58+00:00,2025-09-15T17:35:35.600000+00:00,,15,2,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-002002,dsalex_5k_osrm-user-66526,31.2403292,29.9971148,,31.2100358,29.9141303,,2025-09-15T17:09:23+00:00,2025-09-15T17:41:00.400000+00:00,,10,2,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-002003,dsalex_5k_osrm-user-34020,31.20687948643691,29.910763130631697,,31.21655403791964,29.96749514594258,,2025-09-15T17:09:36+00:00,2025-09-15T17:42:21.900000+00:00,,15,2,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-002004,dsalex_5k_osrm-user-53349,31.2025983,29.9059535,,31.2447646,30.0025235,,2025-09-15T17:09:37+00:00,2025-09-15T17:31:57.100000+00:00,,0,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-002005,dsalex_5k_osrm-user-98875,31.240947469237433,29.961656930523397,,31.204341221841375,29.907944507006174,,2025-09-15T17:07:32+00:00,2025-09-15T17:45:36.800000+00:00,,25,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-002006,dsalex_5k_osrm-user-83696,31.199508208036526,29.903265011976625,,31.2260372,29.994314,,2025-09-15T17:05:25+00:00,2025-09-15T17:35:44+00:00,,10,2,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-002007,dsalex_5k_osrm-user-78002,31.2211084,29.9321321,,31.2978712,30.0525869,,2025-09-15T17:03:17+00:00,2025-09-15T17:22:47.400000+00:00,,0,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-002008,dsalex_5k_osrm-user-67557,31.1951922,29.9154382,,31.2350347,30.0003754,,2025-09-15T17:02:48+00:00,2025-09-15T17:35:13.900000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-002009,dsalex_5k_osrm-user-29864,31.18970094472381,29.908003401077572,,31.2761267,30.0094329,,2025-09-15T17:06:22+00:00,2025-09-15T17:43:09.100000+00:00,,10,2,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-002010,dsalex_5k_osrm-user-61097,31.2121656,29.9395451,,31.2338462,29.9766576,,2025-09-15T17:09:07+00:00,2025-09-15T17:37:57.100000+00:00,,15,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-002011,dsalex_5k_osrm-user-12385,31.278791638822128,30.0356016462311,,31.1972644,29.9289495,,2025-09-15T17:02:18+00:00,2025-09-15T17:41:16.400000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-002012,dsalex_5k_osrm-user-43574,31.2035529,29.9078469,,31.2392066,30.0035139,,2025-09-15T17:09:51+00:00,2025-09-15T17:40:12.300000+00:00,,10,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-002013,dsalex_5k_osrm-user-91928,31.244822,29.9659718,,31.2268348,29.9796604,,2025-09-15T17:07:16+00:00,2025-09-15T17:28:58.400000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-002014,dsalex_5k_osrm-user-20933,31.20338482647929,29.907241398080657,,31.22010879182192,29.96568493451139,,2025-09-15T17:02:00+00:00,2025-09-15T17:30:23.700000+00:00,,10,1,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-002015,dsalex_5k_osrm-user-23281,31.2248432,29.9557731,,31.2576938,29.9997447,,2025-09-15T17:04:17+00:00,2025-09-15T17:18:21.500000+00:00,,0,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-002016,dsalex_5k_osrm-user-57543,31.2571133,29.9790886,,31.1870162,29.9005048,,2025-09-15T17:07:55+00:00,2025-09-15T17:37:47.900000+00:00,,10,2,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-002017,dsalex_5k_osrm-user-30106,31.19528083128299,29.89978680997489,,31.2194007,29.9372994,,2025-09-15T17:06:17+00:00,2025-09-15T17:28:10.100000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-002018,dsalex_5k_osrm-user-63769,31.2154155,29.9447672,,31.2211127,29.9754274,,2025-09-15T17:00:50+00:00,2025-09-15T17:23:06.300000+00:00,,10,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-002019,dsalex_5k_osrm-user-59453,31.204352554433243,29.920372126195996,,31.240236703721102,29.96692902316961,,2025-09-15T17:01:51+00:00,2025-09-15T17:24:40.700000+00:00,,10,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-002020,dsalex_5k_osrm-user-87151,31.2137112,29.9430462,,31.234882,29.9775991,,2025-09-15T17:00:30+00:00,2025-09-15T17:28:39.500000+00:00,,15,3,0,False,female,alex_5k_osrm
dsalex_5k_osrm-drv-002021,dsalex_5k_osrm-user-13695,31.198781397852237,29.91233088188476,,31.2300774,29.9633633,,2025-09-15T17:01:12+00:00,2025-09-15T17:16:40.100000+00:00,,0,2,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-002022,dsalex_5k_osrm-user-51637,31.2007891,29.9142122,,31.261756,30.0075187,,2025-09-15T17:09:29+00:00,2025-09-15T17:39:42.200000+00:00,,10,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-002023,dsalex_5k_osrm-user-77471,31.2574816,29.9810248,,31.1986033,29.9367238,,2025-09-15T17:10:41+00:00,2025-09-15T17:29:41.900000+00:00,,0,2,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-002024,dsalex_5k_osrm-user-36829,31.2449607,29.9655085,,31.2468534,30.0139929,,2025-09-15T17:01:33+00:00,2025-09-15T17:26:58.900000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-002025,dsalex_5k_osrm-user-67174,31.2154119,29.9224286,,31.2694969,30.0078923,,2025-09-15T17:06:08+00:00,2025-09-15T17:22:43.100000+00:00,,0,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-002026,dsalex_5k_osrm-user-84585,31.2451284,29.9734175,,31.2666931,30.0133981,,2025-09-15T17:01:29+00:00,2025-09-15T17:24:17+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-002027,dsalex_5k_osrm-user-55019,31.25051689744653,29.975441562108905,,31.2112865,29.9277178,,2025-09-15T17:10:32+00:00,2025-09-15T17:36:54+00:00,,10,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-002028,dsalex_5k_osrm-user-49449,31.2420719,30.0002237,,31.1918255,29.8926254,,2025-09-15T17:03:36+00:00,2025-09-15T17:33:23.700000+00:00,,0,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-002029,dsalex_5k_osrm-user-97949,31.1967645,29.8937999,,31.2350273,29.9682134,,2025-09-15T17:06:55+00:00,2025-09-15T17:32:30.600000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-002030,dsalex_5k_osrm-user-86773,31.2078949,29.9356366,,31.2673739,30.0162444,,2025-09-15T17:02:39+00:00,2025-09-15T17:35:27.900000+00:00,,10,1,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-002031,dsalex_5k_osrm-user-57717,31.2603556,29.9870058,,31.1866181,29.9083458,,2025-09-15T17:10:47+00:00,2025-09-15T17:43:08.700000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-002032,dsalex_5k_osrm-user-70746,31.2472403,29.9775103,,31.2971802,30.0543572,,2025-09-15T17:01:05+00:00,2025-09-15T17:30:02.500000+00:00,,15,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-002033,dsalex_5k_osrm-user-51007,31.2068073,29.9268143,,31.2547569,29.9932055,,2025-09-15T17:00:58+00:00,2025-09-15T17:33:49.800000+00:00,,15,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-002034,dsalex_5k_osrm-user-59142,31.2568245,29.9787922,,31.2576892,30.0021668,,2025-09-15T17:04:58+00:00,2025-09-15T17:24:28.400000+00:00,,10,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-002035,dsalex_5k_osrm-user-51316,31.207083509675442,29.946460118051217,,31.2507803,29.9988941,,2025-09-15T17:08:45+00:00,2025-09-15T17:54:28.300000+00:00,,25,3,0,False,female,alex_5k_osrm
dsalex_5k_osrm-drv-002036,dsalex_5k_osrm-user-38781,31.3026351,30.0599655,,31.256137,30.0049469,,2025-09-15T17:03:37+00:00,2025-09-15T17:42:28+00:00,,20,2,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-002037,dsalex_5k_osrm-user-88889,31.219401,29.9414862,,31.1864738,29.8969695,,2025-09-15T17:08:21+00:00,2025-09-15T17:21:18.800000+00:00,,0,1,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-002038,dsalex_5k_osrm-user-92055,31.2013572,29.9068506,,31.2261389,29.995965,,2025-09-15T17:00:03+00:00,2025-09-15T17:36:23+00:00,,15,1,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-002039,dsalex_5k_osrm-user-38257,31.2007891,29.9142122,,31.2046254,29.8789689,,2025-09-15T17:04:02+00:00,2025-09-15T17:15:21.100000+00:00,,0,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-002040,dsalex_5k_osrm-user-88200,31.202214019041566,29.90560779310416,,31.2568207,29.9882728,,2025-09-15T17:07:00+00:00,2025-09-15T17:35:20.700000+00:00,,10,2,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-002041,dsalex_5k_osrm-user-41294,31.2380845,29.9961012,,31.1995587,29.9125488,,2025-09-15T17:01:18+00:00,2025-09-15T17:33:11.900000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-002042,dsalex_5k_osrm-user-51006,31.2675718,30.0004186,,31.2209898,29.9419878,,2025-09-15T17:00:16+00:00,2025-09-15T17:29:01.200000+00:00,,15,1,0,False,female,alex_5k_osrm
dsalex_5k_osrm-drv-002043,dsalex_5k_osrm-user-90116,31.2328703,29.9466042,,31.2811886,30.0544269,,2025-09-15T17:09:27+00:00,2025-09-15T17:29:23.600000+00:00,,0,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-002044,dsalex_5k_osrm-user-18804,31.2377585,29.9823317,,31.2050415,29.8803659,,2025-09-15T17:02:53+00:00,2025-09-15T17:26:54.900000+00:00,,0,2,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-002045,dsalex_5k_osrm-user-90174,31.197648564721753,29.916151235044037,,31.2267394,29.996419,,2025-09-15T17:01:04+00:00,2025-09-15T17:21:34.300000+00:00,,0,2,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-002046,dsalex_5k_osrm-user-31496,31.2328703,29.9466042,,31.2522676,29.990641,,2025-09-15T17:09:38+00:00,2025-09-15T17:35:26.600000+00:00,,15,2,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-002047,dsalex_5k_osrm-user-41375,31.197680688828186,29.89610280922154,,31.232958,29.9652261,,2025-09-15T17:05:39+00:00,2025-09-15T17:31:45.800000+00:00,,10,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-002048,dsalex_5k_osrm-user-93075,31.246908808661907,29.97253679984723,,31.1975342,29.9269221,,2025-09-15T17:01:46+00:00,2025-09-15T17:29:04.400000+00:00,,10,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-002049,dsalex_5k_osrm-user-13330,31.2439359,29.9821849,,31.1938988,29.9202008,,2025-09-15T17:00:53+00:00,2025-09-15T17:49:55.400000+00:00,,25,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-002050,dsalex_5k_osrm-user-99335,31.2420719,30.0002237,,31.2181554,29.9672551,,2025-09-15T17:03:22+00:00,2025-09-15T17:37:29.300000+00:00,,15,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-002051,dsalex_5k_osrm-user-69227,31.2725169,30.0040111,,31.2399735,29.9716782,,2025-09-15T17:01:09+00:00,2025-09-15T17:22:14.800000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-002052,dsalex_5k_osrm-user-82220,31.270836158591464,30.012780914895153,,31.2027878,29.9024168,,2025-09-15T17:01:05+00:00,2025-09-15T17:34:02+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-002053,dsalex_5k_osrm-user-18672,31.2497399,29.9755071,,31.2116858,29.9201084,,2025-09-15T17:01:30+00:00,2025-09-15T17:14:08.600000+00:00,,0,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-002054,dsalex_5k_osrm-user-46057,31.1959876,29.8977213,,31.2369301,29.9843262,,2025-09-15T17:00:20+00:00,2025-09-15T17:20:02.900000+00:00,,0,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-002055,dsalex_5k_osrm-user-88231,31.1974477,29.9116902,,31.2492849,29.9994799,,2025-09-15T17:06:18+00:00,2025-09-15T17:37:46.600000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-002056,dsalex_5k_osrm-user-73802,31.1938154,29.9115578,,31.319865,30.0654481,,2025-09-15T17:05:02+00:00,2025-09-15T17:47:40.200000+00:00,,10,2,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-002057,dsalex_5k_osrm-user-39018,31.207248117008987,29.90897037898496,,31.2281989,29.9596983,,2025-09-15T17:03:30+00:00,2025-09-15T17:26:22.300000+00:00,,10,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-002058,dsalex_5k_osrm-user-99094,31.2705914,29.9952785,,31.2336493,29.9752423,,2025-09-15T17:03:02+00:00,2025-09-15T17:28:56.600000+00:00,,15,2,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-002059,dsalex_5k_osrm-user-21807,31.199508208036526,29.903265011976625,,31.2427335,29.9913104,,2025-09-15T17:06:02+00:00,2025-09-15T17:34:29.200000+00:00,,10,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-002060,dsalex_5k_osrm-user-35893,31.2235338978885,29.938801098055322,,31.2615635,30.0073341,,2025-09-15T17:09:26+00:00,2025-09-15T17:33:08.200000+00:00,,10,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-002061,dsalex_5k_osrm-user-31514,31.2420719,30.0002237,,31.1965359,29.8872837,,2025-09-15T17:02:00+00:00,2025-09-15T17:30:47.900000+00:00,,0,1,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-002062,dsalex_5k_osrm-user-61161,31.2677145,30.005033,,31.2266584,29.9504329,,2025-09-15T17:06:36+00:00,2025-09-15T17:34:38.900000+00:00,,15,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-002063,dsalex_5k_osrm-user-18377,31.311022331742777,30.063314481864264,,31.2391917,29.9785653,,2025-09-15T17:10:05+00:00,2025-09-15T17:43:22.400000+00:00,,10,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-002064,dsalex_5k_osrm-user-67133,31.223296,29.9418078,,31.2413441,29.9774103,,2025-09-15T17:07:04+00:00,2025-09-15T17:27:09.400000+00:00,,10,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-002065,dsalex_5k_osrm-user-95273,31.2159038,29.9251413,,31.3228059,30.0657392,,2025-09-15T17:10:27+00:00,2025-09-15T17:43:49.400000+00:00,,10,2,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-002066,dsalex_5k_osrm-user-78031,31.2251423,29.9525925,,31.2538108,29.9793653,,2025-09-15T17:07:05+00:00,2025-09-15T17:27:43.200000+00:00,,10,2,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-002067,dsalex_5k_osrm-user-22147,31.2068073,29.9268143,,31.2018506,29.8804562,,2025-09-15T17:08:27+00:00,2025-09-15T17:38:33.800000+00:00,,20,2,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-002068,dsalex_5k_osrm-user-55889,31.1975447,29.9118995,,31.2411517,30.0047552,,2025-09-15T17:07:51+00:00,2025-09-15T17:46:03.900000+00:00,,15,1,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-002069,dsalex_5k_osrm-user-80337,31.246424507373767,29.98004746601771,,31.2965815,30.0590748,,2025-09-15T17:05:43+00:00,2025-09-15T17:34:12.200000+00:00,,10,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-002070,dsalex_5k_osrm-user-22136,31.206365177628616,29.912876750587923,,31.221760464172835,29.975019909009458,,2025-09-15T17:00:18+00:00,2025-09-15T17:29:48.200000+00:00,,10,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-002071,dsalex_5k_osrm-user-88700,31.2343075,29.9639451,,31.1887852,29.9168913,,2025-09-15T17:10:23+00:00,2025-09-15T17:38:22.500000+00:00,,10,1,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-002072,dsalex_5k_osrm-user-34343,31.1996144,29.8959445,,31.2294312,30.00063,,2025-09-15T17:01:41+00:00,2025-09-15T17:41:27.300000+00:00,,15,2,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-002073,dsalex_5k_osrm-user-39755,31.2262614,29.9495939,,31.2503896,29.9956115,,2025-09-15T17:04:25+00:00,2025-09-15T17:27:04.600000+00:00,,10,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-002074,dsalex_5k_osrm-user-72589,31.20989742810709,29.91972365417472,,31.2582218,29.9822246,,2025-09-15T17:00:00+00:00,2025-09-15T17:13:45.700000+00:00,,0,2,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-002075,dsalex_5k_osrm-user-30544,31.1910639,29.9085547,,31.2149635,29.9696651,,2025-09-15T17:06:27+00:00,2025-09-15T17:35:40.200000+00:00,,10,2,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-002076,dsalex_5k_osrm-user-14922,31.2011768,29.9006817,,31.2592277,30.0206378,,2025-09-15T17:00:52+00:00,2025-09-15T17:41:34.300000+00:00,,20,2,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-002077,dsalex_5k_osrm-user-90560,31.2248432,29.9557731,,31.2450011,30.0161129,,2025-09-15T17:05:32+00:00,2025-09-15T17:44:38.800000+00:00,,20,2,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-002078,dsalex_5k_osrm-user-62913,31.1998916,29.8961874,,31.230314,29.9525682,,2025-09-15T17:07:43+00:00,2025-09-15T17:28:06+00:00,,10,2,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-002079,dsalex_5k_osrm-user-83013,31.2686291,29.9951329,,31.2200937,29.9684085,,2025-09-15T17:03:39+00:00,2025-09-15T17:32:48.600000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-002080,dsalex_5k_osrm-user-74244,31.263717,29.9959643,,31.2367065,29.9630508,,2025-09-15T17:03:06+00:00,2025-09-15T17:27:04.800000+00:00,,15,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-002081,dsalex_5k_osrm-user-63147,31.2340634,29.9626802,,31.2317552,29.9996663,,2025-09-15T17:00:51+00:00,2025-09-15T17:30:34.300000+00:00,,15,2,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-002082,dsalex_5k_osrm-user-97093,31.26183894439142,29.99757931956705,,31.2267511046081,29.960867043647063,,2025-09-15T17:10:33+00:00,2025-09-15T17:22:52.100000+00:00,,0,2,0,False,female,alex_5k_osrm
dsalex_5k_osrm-drv-002083,dsalex_5k_osrm-user-45074,31.21064625958611,29.917849088411703,,31.2778551,30.0161209,,2025-09-15T17:04:28+00:00,2025-09-15T17:46:42.600000+00:00,,25,1,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-002084,dsalex_5k_osrm-user-30863,31.261775,29.9843691,,31.2110374,29.8789555,,2025-09-15T17:05:34+00:00,2025-09-15T17:42:49.600000+00:00,,20,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-002085,dsalex_5k_osrm-user-41871,31.2082825,29.9146634,,31.235539028695754,29.962064826190474,,2025-09-15T17:02:34+00:00,2025-09-15T17:29:19.100000+00:00,,15,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-002086,dsalex_5k_osrm-user-98289,31.313017361215806,30.063693441280932,,31.265179,30.0244865,,2025-09-15T17:06:46+00:00,2025-09-15T17:43:12.800000+00:00,,20,3,0,False,male,alex_5k_osrm
